donor;recipient;amount;project title;;Settings;;;;;;;;;;;;;;
Germany;Bolivia;0,315391892;Advocacy and networking for innovative environmental policy approaches and measures against climate change related consequences/Bolivia;;;;;;;;;;;;;;;;
Germany;Bolivia;0,19466073;Integrated rural and sustainable development and civic participation of small farmer groups, District El Puente;;;;;;;;;;;;;;;;
Germany;Bolivia;0,2016129;Local governance and self reliance of indigenous communities San Andrs de Machaca, Ayata und Chipaya;;;;;;;;;;;;;;;;
Germany;Bolivia;0,24749722;Integrated and sustainable rural development by farmer-led capacity building;;;;;;;;;;;;;;;;
Germany;Bolivia;0,12791991;Sustainable agriculture with emphasis on soil improvement for small farmer groups at Cristo Ramadas;;;;;;;;;;;;;;;;
Germany;Bolivia;0,20856507;Small scale gardening and support of local development in pri-urban poor areas of El Alto;;;;;;;;;;;;;;;;
Germany;Bolivia;0,26418242;Sustainable agriculture for small farmer families with emphasis on adaption on climate change conditions;;;;;;;;;;;;;;;;
Germany;Bolivia;0,10150167;Integrated rural development with emphasis on civic participation of land use planing and sustainable agriculture in 4 rural municipes, Oruro Region;;;;;;;;;;;;;;;;
Germany;Bolivia;0,17241379;Protection of agrobiodiversity by enhancing sustainable production of small farmer family groups;;;;;;;;;;;;;;;;
Germany;Bolivia;0,10150167;Training and capacity building in sustainable small scale agriculture, Puerto Acosta and Carabuco Dt.;;;;;;;;;;;;;;;;
Germany;Bolivia;0,16685206;Sustainable agriculture for small farmers with soil protection at Pasorapa Dt.;;;;;;;;;;;;;;;;
Germany;Bolivia;0,23637375;Soil improvement, agrobiodiversity and integrated sustainable development for small farmer communities, Archdiocese La Paz;;;;;;;;;;;;;;;;
Germany;Bolivia;0,171488147;Sustainable agriculture for small farmer groups for using agrobiodiversity and civic participation on communal politics;;;;;;;;;;;;;;;;
Germany;Bolivia;0,197554341;Community based integrated measures for sustainable land use of small farmer groups;;;;;;;;;;;;;;;;
Germany;Bolivia;0,222248638;Integrated Rural Development focussing on natural resource management and social inclusion;;;;;;;;;;;;;;;;
Germany;Bolivia;0,241455312;Integrated rural and sustainable development focussing on agrobiodiversity and soil fertility measures for small farmer groups, Tapacari;;;;;;;;;;;;;;;;
Germany;Bolivia;0,285356282;Sustainable rural development enhancing agrobiodiversity and soil preservation at Yotala District;;;;;;;;;;;;;;;;
Germany;Bolivia;0,24282722;Integrated sustainable agriculture for small farmer groups;;;;;;;;;;;;;;;;
Germany;Bolivia;0,163256718;Integrated rural and sustainable development with emphasis on biodiversity protection and ecological land use for small farmer groups, Pocoata;;;;;;;;;;;;;;;;
Germany;Bolivia;0,218132923;Integrated rural and sustainable development with emphasis on self reliance in small farmer communities;;;;;;;;;;;;;;;;
Germany;Bolivia;0,253802455;Integrated agroforestry and civil participation of indigenous people and small farmers groups;;;;;;;;;;;;;;;;
Germany;Bolivia;0,282612466;Integrated sustainable agriculture and self reliance of local development, Prelature Corocoro;;;;;;;;;;;;;;;;
Germany;Brazil;0,140174171;Capacity Building and Empowerment for small farmers and fishermen Labrea Prelature;;;;;;;;;;;;;;;;
Germany;Brazil;0,175217711;Organizing self-help groups in drought rural areas, Dioc. Araua;;;;;;;;;;;;;;;;
Germany;Brazil;0,189235135;Small farmer families and landless people rights, protection with civic participation Santa Catarina, North Brazil;;;;;;;;;;;;;;;;
Germany;Brazil;0,238296089;Integrated rural and sustainable development on focusing land property rights for landless people, Alagoas Region;;;;;;;;;;;;;;;;
Germany;Brazil;0,17519466;Sustainable rural development and civic participation for small farmers unions, Diocese Iguat;;;;;;;;;;;;;;;;
Germany;Brazil;0,19048943;Securing land rights against eviction and sustainable agriculture of small farmer groups, Mossoro Diocese;;;;;;;;;;;;;;;;
Germany;Brazil;0,11818687;Land secure and sustainable small scale farming and fishing, Diocese of Floresta;;;;;;;;;;;;;;;;
Germany;Brazil;0,16685206;Protection of natural space and agrobiodiversity by sustainable small scale farming Diocese of Cruzeiro do Sul-AC;;;;;;;;;;;;;;;;
Germany;Brazil;0,18214683;Sustainable rural development and civic participation in 10 villages of Sobral;;;;;;;;;;;;;;;;
Germany;Brazil;0,0015354;Adaptation of the agricultural sector and agricultural water use to climate change in Andean countries.;;;;;;;;;;;;;;;;
Germany;Brazil;0,11818687;Access to land rights, sustainable farming for small farmer family groups Mato Grosso;;;;;;;;;;;;;;;;
Germany;Brazil;0,23637375;Integrated rural and sustainable development securing land rights and protection of natural space;;;;;;;;;;;;;;;;
Germany;Brazil;0,25027809;Access to land for landless within the scope of land reform and agricultural support for small farmer groups, Diocese of Paulo Afonso;;;;;;;;;;;;;;;;
Germany;Brazil;0,34065628;Integrated support for small farmers and fishermen groups with emphasis on civic participation, Diocese of Santarm;;;;;;;;;;;;;;;;
Germany;Brazil;0,2016129;Taining and consultancy for sustainable landuse in agrarian reform areas, So Felix Region;;;;;;;;;;;;;;;;
Germany;Brazil;0,23637375;Sustainable rural development food security etc., Esprito Santo;;;;;;;;;;;;;;;;
Germany;Brazil;0,31006674;Organizing small farmer families for integrated rural and sustainable development;;;;;;;;;;;;;;;;
Germany;Brazil;0,55617353;Sustainable rural development and defense of rights and interests of small farmers against large projects in the Diocese of Juazeiro - Bahia;;;;;;;;;;;;;;;;
Germany;Brazil;0,134446707;Integrated sustainable rural development in semi-arid regions for small farmer groups, State Cear;;;;;;;;;;;;;;;;
Germany;Brazil;0,144050044;Integrated rural development with emphasis on self reliance and youth awareness raising, Diocese Cajazeiras - PB;;;;;;;;;;;;;;;;
Germany;Brazil;0,233223883;Integrated support for cultural autonomy and self reliance and defense of land and livelihood rights of indigenous people, Diocese of Ji-Paran;;;;;;;;;;;;;;;;
Germany;Brazil;0,397852499;Integrated and sustainable development for small farmer groups, Mato Grosso;;;;;;;;;;;;;;;;
Germany;Brazil;0,226364352;Protection of natural resources and land rights of rural indigenous selfhelp groups in Western Par;;;;;;;;;;;;;;;;
Germany;Brazil;0,260661986;Integrated rural and sustainable development for small farmer communities, Brazil;;;;;;;;;;;;;;;;
Germany;Brazil;0,418431081;Integrated rural and sustainable development focussing on drought areas problems, Diosese Pesqueira;;;;;;;;;;;;;;;;
Germany;Brazil;0,445869184;Protecting biodiversity and human rights by integrated measures for rural communities, Diocese Marab;;;;;;;;;;;;;;;;
Germany;Brazil;0,274381037;Integrated rural and sustainable development for small farmers self help groups;;;;;;;;;;;;;;;;
Germany;Brazil;0,384133448;Sustainable regional development in rural drought areas, Rio Grande do Norte (2012);;;;;;;;;;;;;;;;
Germany;Brazil;0,085505586;Mata Atlntica II Coastal Forest Protection;;;;;;;;;;;;;;;;
Germany;Burkina Faso;1,09427141;Integrated watershed development with focus on rural basic drinking water supply, Diocese Fada N'Gourma;;;;;;;;;;;;;;;;
Germany;Burkina Faso;0,89543938;Integrated measures to improve agricultural water ressources and basic drinking water supply;;;;;;;;;;;;;;;;
Germany;Burkina Faso;0,99694105;Integrated measures for sustainable use of natural land and water ressources in rural villages, Diocese Nouna;;;;;;;;;;;;;;;;
Germany;Burkina Faso;0,803936437;Integrated rural and sustainable development with emphasis on sustainable water resources;;;;;;;;;;;;;;;;
Germany;Burkina Faso;0,867044071;Integrated rural and sustainable water use from agriculture and basic drinking water supply, Diocese Ddougou;;;;;;;;;;;;;;;;
Germany;Cambodia;0,097405268;Rattanak Mondul Community Rural Development focussing on food security and self reliance for small farmer selfhelp groups Cambodia;;;;;;;;;;;;;;;;
Germany;Cambodia;0,39843831;Santi Sena - Stengthening of Adaptation Capacities of Peasants to Climate Change to ensure Sustainable Livelihood;;;;;;;;;;;;;;;;
Germany;Cambodia;10,97524143;Flood Damage Repair for Rural Infrastructures;;;;;;;;;;;;;;;;
Germany;Cameroon;0,068595257;Environmental Education and Climate Change;;;;;;;;;;;;;;;;
Germany;Cameroon;0,150909564;Integrated rural and sustainable agriculture for small farmer groups at Moungo/Nkam District;;;;;;;;;;;;;;;;
Germany;Cameroon;0,363554876;Integrated rural and sustainable development for small farmer groups, Diocese of Yagoua;;;;;;;;;;;;;;;;
Germany;Central Asia, regional;0,59978647;Adaptation to Climate Change through Sustainable Resource Management and Cross-border Cooperation for Disaster Prevention in Central Asia;;;;;;;;;;;;;;;;
Germany;Central Asia, regional;0,04588432;Forum for sustainable Development of Mountain Regions in Central Asia 2011 and AGOCA (Alliance of Central Asian Mountain Communities) Conference;;;;;;;;;;;;;;;;
Germany;Central Asia, regional;0,048887839;forum for sustainable development of mountainous regions in Central Asia 2012, assembly alliance of village communities Central Asia (AGOCA).;;;;;;;;;;;;;;;;
Germany;Chad;0,350435432;Food security by storage and management of communal cereal deposits with emphasis on communal development;;;;;;;;;;;;;;;;
Germany;Chad;0,26001112;Integrated measures for food security and small farmer agriculture, Moundou;;;;;;;;;;;;;;;;
Germany;Chad;0,658514485;Integrated rural and sustainable development;;;;;;;;;;;;;;;;
Germany;Chile;0,43103448;Strengthening civil society and leadership training for sustainable agriculture and protection of natrual resources;;;;;;;;;;;;;;;;
Germany;Chile;0,22942158;Sustainable agriculture for small farmer groups with emphasis on soil protection in drought areas, Dioc. Linares;;;;;;;;;;;;;;;;
Germany;Chile;0,297703425;Sustainable rural development and soil improvement , Diocese Talca;;;;;;;;;;;;;;;;
Germany;China;0,04068999;German-Chinese Cooperation Platform for the protection of carbonsaving ecosystems;;;;;;;;;;;;;;;;
Germany;China;0,452728704;China Climate Change Education (CCCE) - Capacity development for effective climate change education in China's middle schools;;;;;;;;;;;;;;;;
Germany;China;0,091734158;Climate Insurance Systems;;;;;;;;;;;;;;;;
Germany;Colombia;0,401412012;Adaptation of the agricultural sector and agricultural water use to climate change in Andean countries.;;;;;;;;;;;;;;;;
Germany;Colombia;0,21273637;Integrated rural development and civic participation, Diocese Lbano-Honda;;;;;;;;;;;;;;;;
Germany;Colombia;0,27252503;Integrated rural and sustainable development in 31 villages, Archdiocese St. F de Antioquia;;;;;;;;;;;;;;;;
Germany;Colombia;0,347092008;Community-based integrated rural and sustainable development for small farmer groups, 5 villages of Santa Marta;;;;;;;;;;;;;;;;
Germany;Colombia;0,166000524;Integrated rural development enhancing food security and prevention land rights, Bajo Putumayo (Puerto Caicedo);;;;;;;;;;;;;;;;
Germany;Colombia;0,403340122;Integrated measures for sustainable agriculture and small farmers self reliance of three rural Districts of Meta;;;;;;;;;;;;;;;;
Germany;Colombia;0,200298158;Integrated rural and sustainable development for small farmer self help groups, Diocese Ipiales;;;;;;;;;;;;;;;;
Germany;Congo, Dem. Rep.;0,703787353;Intergrated rural development and gender mainstreaming in green belt areas of Lubumbashi and Likasi;;;;;;;;;;;;;;;;
Germany;Congo, Dem. Rep.;0,716134507;Integrated rural and sustainable development and self reliance of small farmer groups;;;;;;;;;;;;;;;;
Germany;Congo, Dem. Rep.;0,452728704;Agricultural water resources and basic drinking water supply, South Kivu;;;;;;;;;;;;;;;;
Germany;Costa Rica;4,906096017;Marine and coastal biodiversity of Costa Rica  capacity-building and climate change adaptation;;;;;;;;;;;;;;;;
Germany;Cote d'Ivoire;7,16073415;Climate change adaptation and improving resilicience of the population living in the South West;;;;;;;;;;;;;;;;
Germany;Dominican Republic;0,20995551;Integrated and sustainable rural development for organized small farmer groups at Mata de Naranja and El Aguacate;;;;;;;;;;;;;;;;
Germany;Dominican Republic;0,22773626;Integrated rural and sustainable development for small farmers with emphasis on natural resource management at Azua region;;;;;;;;;;;;;;;;
Germany;Ecuador;0,346366841;Adaptation of the agricultural sector and agricultural water use to climate change in Andean countries.;;;;;;;;;;;;;;;;
Germany;Ecuador;0,17102336;Sustainable rural development and protection of natural resources, Cotopaxi region;;;;;;;;;;;;;;;;
Germany;Ecuador;0,246942934;Protection of land rights and food security of indigenous people communities, Ecuador;;;;;;;;;;;;;;;;
Germany;Ecuador;0,342976294;Sustainable rural development for small farmers including to rural low cost housing;;;;;;;;;;;;;;;;
Germany;El Salvador;0,16685206;Sustainable agriculture and generating income for small farmer groups, 4 villages Chalatenango;;;;;;;;;;;;;;;;
Germany;El Salvador;0,14043382;Integrated rural and sustainable development for small farmers, Rio Lempa Region;;;;;;;;;;;;;;;;
Germany;El Salvador;0,277124843;Integrated rural agriculture for small farmer family groups, Diocese Santa Ana;;;;;;;;;;;;;;;;
Germany;El Salvador;0,329257242;Sustainable agriculture of small farmer groups, San Salvador;;;;;;;;;;;;;;;;
Germany;El Salvador;0,109752411;Integrated sustainable rural development focussing on food security for small farmer groups;;;;;;;;;;;;;;;;
Germany;El Salvador;0,171488147;Sustainable integrated rural development for small farmer groups, Dept. Sonsonate;;;;;;;;;;;;;;;;
Germany;El Salvador;0,290843894;Integrated rural development to sustain small scale agriculture, Dt.Guaymango;;;;;;;;;;;;;;;;
Germany;Ethiopia;2,27755006;For People and Nature  Establishment of an UNESCO biosphere reserve at Lake Tana in Ethiopia;;;;;;;;;;;;;;;;
Germany;Ethiopia;0,03523633;Agricultural land resources;;;;;;;;;;;;;;;;
Germany;Ethiopia;0,054477766;Adapting to Climate Change by Improving Water Management and Irrigation Productivity;;;;;;;;;;;;;;;;
Germany;Europe, regional;3,47608454;Adaption to Climate Change - Drin Region;;;;;;;;;;;;;;;;
Germany;Far East Asia, regional;4,485573505;Climate change adaptation through climate-sensitive flood water management in the Lower Mekong Basin;;;;;;;;;;;;;;;;
Germany;Far East Asia, regional;3,47608454;Support to measures for the adaptation to climate change in the Mekong region;;;;;;;;;;;;;;;;
Germany;Far East Asia, regional;2,136880877;Promoting Ecosystem-based Adaptation through Mangrove Restoration and Sustainable Use in Thailand and Vietnam;;;;;;;;;;;;;;;;
Germany;Fiji;0,576200177;Community Based Marine Resource Management and Climate Change Impact Preparedness;;;;;;;;;;;;;;;;
Germany;Georgia;0,909717795;Climate tolerant Rehabilitation of degraded Landscapes in the South Caucasus;;;;;;;;;;;;;;;;
Germany;Ghana;4,115715534;Climate change adaptation of agro-ecosystems in Ghana;;;;;;;;;;;;;;;;
Germany;Ghana;2,170355366;Innovative Insurance Products for Climate Change Adaptation;;;;;;;;;;;;;;;;
Germany;Guatemala;0,2016129;Sustainable small farmer agriculture with emphasis on soil preservation, Diocese Huehuetenango;;;;;;;;;;;;;;;;
Germany;Guatemala;0,170116238;Organizing food security for rural small farmer union ACRUDEI by integrated agroforestry measures;;;;;;;;;;;;;;;;
Germany;Guatemala;0,219504832;Prevention after risk anlysis;;;;;;;;;;;;;;;;
Germany;Guatemala;0,297703425;Sustainable small scale agriculture for rural youth;;;;;;;;;;;;;;;;
Germany;Guatemala;0,356695345;Social, political and economical consolidation;;;;;;;;;;;;;;;;
Germany;Guatemala;0,178347678;Sustainable agriculture for small farmer groups, San Carlos Sija, San Francisco El Alto and Santa Mara Chiquimula;;;;;;;;;;;;;;;;
Germany;Guatemala;1,191870061;Forest and Biodiversity conservation and adapted agriculture of indigenous communities in the watershed of the Bocas del Polochic Region;;;;;;;;;;;;;;;;
Germany;Guatemala;0,109752411;Integrated rural and sustainable development, El Petn;;;;;;;;;;;;;;;;
Germany;Haiti;0,13904338;Integrated rural development by soil improvement and sustainable small scale farming / Mahotire;;;;;;;;;;;;;;;;
Germany;Haiti;0,16685206;Integrated agroforestry with soil improvement and sustainable land use for small farmer groups Diocese Les Cayes;;;;;;;;;;;;;;;;
Germany;Haiti;0,685019698;Adaptation to climate change and protection of biodiversity, Haiti;;;;;;;;;;;;;;;;
Germany;Haiti;0,197417156;Strengthening resilience of vulnerable communities towards climate change through protection of natural resources, livelihood and WASH in Belle Anse;;;;;;;;;;;;;;;;
Germany;Honduras;0,24332592;Integrated rural development and sustainable agriculture for small farmer families in 45 villages Diocese Juticalpa;;;;;;;;;;;;;;;;
Germany;Honduras;0,133074799;Sustainable agriculture for small farmers with emphasis on soil improvement, Sabana Grande;;;;;;;;;;;;;;;;
Germany;Honduras;0,237339597;Sustainable agriculture for small farmer groups and mutual extension, Dept. el Paraiso;;;;;;;;;;;;;;;;
Germany;India;0,350435432;Farmer-led initiatives for food sovereignty at Malkangiri and Kandhamal Dt.;;;;;;;;;;;;;;;;
Germany;India;0,92644605;Peoples empowerment towards restoring vegetation and resource conservation;;;;;;;;;;;;;;;;
Germany;India;1,39043382;Supporting Community Based Approaches to Climate Change Adaptation;;;;;;;;;;;;;;;;
Germany;India;5,56173526;Climate Change Adapation in the North Eastern Region (CCA NER);;;;;;;;;;;;;;;;
Germany;India;0,18353726;Enhancing capacity to develop community resilience - Adressing livelihoods, climate change adaptation and disaster risk reduction through creating ne;;;;;;;;;;;;;;;;
Germany;India;0,82624027;Adaptation to climate change though an increase and protection of natural resources, India;;;;;;;;;;;;;;;;
Germany;India;0,12976261;Capacity Building for Climate Change Adaptation in the North East of India;;;;;;;;;;;;;;;;
Germany;India;0,35177976;To build women's leadership and entrepreneurship for effective local action in health, agriculture and nutrition in a changing climate and environment;;;;;;;;;;;;;;;;
