source;id;projecttitle;year;amount;currency;donor;recipient;recipient_mapped;purpose;sector;sector_mapped
oecd_riomarkers;414;TC AGGREGATED ACTIVITIES;2010;220248;USD;Japan;Philippines;Philippines;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;415;Rehabilitation of damaged facilities;2010;112943622;USD;Japan;Philippines;Philippines;reconstruction relief and rehabilitation;viii.2. reconstruction relief & rehabilitation;disaster risk reduction
oecd_riomarkers;416;TC AGGREGATED ACTIVITIES;2010;781035;USD;Japan;Philippines;Philippines;bio-diversity;iv.1. general environment protection;natural resource management
oecd_riomarkers;417;Disaster prevention and preparedness;2010;98415;USD;Japan;Seychelles;Seychelles;disaster prevention and preparedness;viii.3. disaster prevention & preparedness;disaster risk reduction
oecd_riomarkers;418;Disaster prevention and preparedness;2010;64573;USD;Japan;Solomon Islands;Solomon Islands;disaster prevention and preparedness;viii.3. disaster prevention & preparedness;disaster risk reduction
oecd_riomarkers;419;TC AGGREGATED ACTIVITIES;2010;402190;USD;Japan;South Africa;South Africa;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;420;TO CONTRIBUTE TO NTP-RCC;2010;113946350;USD;Japan;Vietnam;Vietnam;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;421;Disaster prevention and preparedness;2010;64197;USD;Japan;Vietnam;Vietnam;disaster prevention and preparedness;viii.3. disaster prevention & preparedness;disaster risk reduction
oecd_riomarkers;422;TC AGGREGATED ACTIVITIES;2010;611711;USD;Japan;Vietnam;Vietnam;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;423;TO DEVELOP DRAINAGE AND SEWERAGE;2010;49304585;USD;Japan;Vietnam;Vietnam;sanitation - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;424;TC AGGREGATED ACTIVITIES;2010;124767;USD;Japan;Africa, regional;Non-specific;forestry development;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;425;Promotion of Sustainable Management of African Forests Phase3 Stage1;2010;200000;USD;Japan;Africa, regional;Non-specific;forestry policy & admin. management;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;426;TC AGGREGATED ACTIVITIES;2010;519044;USD;Japan;Asia, regional;Non-specific;forestry development;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;427;TC AGGREGATED ACTIVITIES;2010;646729;USD;Japan;Bilateral, unspecified;Non-specific;forestry education/training;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;428;TC AGGREGATED ACTIVITIES;2010;142172;USD;Japan;Bilateral, unspecified;Non-specific;forestry policy & admin. management;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;429;Assisting countries in reporting progress in NLBI implementation to the UNFF;2010;531920;USD;Japan;Bilateral, unspecified;Non-specific;forestry policy & admin. management;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;430;TC AGGREGATED ACTIVITIES;2010;154191;USD;Japan;Far East Asia, regional;Non-specific;biomass;ii.3. energy;natural resource management
oecd_riomarkers;431;Le programme pour l'amlioration de capacit faisant face aux dsastres naturels causs par le changement climatique;2010;5697317;USD;Japan;Benin;Benin;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;432;the forest preservation program;2010;13673562;USD;Japan;Bolivia;Bolivia;forestry policy & admin. management;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;433;Programme for the Improvement of Capabilities to cope with Natural Disasters caused by Climate Change;2010;7976244;USD;Japan;Burkina Faso;Burkina Faso;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;434;The Project for Introduction of Clean Energy by Solar Electricity Generation System);2010;6153103;USD;Japan;Burundi;Burundi;solar energy;ii.3. energy;natural resource management
oecd_riomarkers;435;The Programme for the Improvement of Capabilities to Cope with Natural Disasters Caused by Climate Change;2010;3418390;USD;Japan;Burundi;Burundi;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;436;The Project for Rehabilitating Boeung Veam Irrigation System in Kampong Cham Province;2010;113162;USD;Japan;Cambodia;Cambodia;agricultural water resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;437;The Project for Rehabilitating Potawa Irrigation System in Takeo Province;2010;106037;USD;Japan;Cambodia;Cambodia;agricultural water resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;438;The Project for Improving Agricultural Product Market Access in Pursat Province;2010;112390;USD;Japan;Cambodia;Cambodia;agricultural water resources;iii.1.a. agriculture;agriculture / food security
oecd_riomarkers;439;the Programme for the Improvement of Capabilities to cope with Natural Disasters Caused by Climate Change;2010;11394635;USD;Japan;Cambodia;Cambodia;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;440;The Programme for the Improvement of Capabilities to cope with Natural Disasters caused by Climate Change;2010;3418390;USD;Japan;Cape Verde;Cape Verde;reconstruction relief and rehabilitation;viii.2. reconstruction relief & rehabilitation;disaster risk reduction
oecd_riomarkers;441;El Proyecto 'Reconstruccion Sala Educativa del Centro de Atencion Primaria Ambiental de Pudahuel';2010;113875;USD;Japan;Chile;Chile;environmental education/training;iv.1. general environment protection;natural resource management
oecd_riomarkers;442;Le projet d'extension de l'usine de traitement des eaux de Ngaliema dans la ville de Kinshasa;2010;41396709;USD;Japan;Congo, Dem. Rep.;Democratic Republic of Congo;water supply - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;443;Le projet d'extension de l'usine de traitement des eaux de Ngaliema dans la ville de Kinshasa (le Concept Detaille);2010;922965;USD;Japan;Congo, Dem. Rep.;Democratic Republic of Congo;water supply - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;444;Le projet de rehabilitation de l'usine de traitement des eaux de Ngaliema dans la ville de Kinshasa;2010;22151170;USD;Japan;Congo, Dem. Rep.;Democratic Republic of Congo;water supply - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;445;Proyecto de Construccion del Salon- Albergue de Luzon;2010;92015;USD;Japan;Costa Rica;Costa Rica;disaster prevention and preparedness;viii.3. disaster prevention & preparedness;disaster risk reduction
oecd_riomarkers;446;the Forest Preservation Programme;2010;7976244;USD;Japan;Costa Rica;Costa Rica;bio-diversity;iv.1. general environment protection;natural resource management
oecd_riomarkers;447;l'amlioration de capacit oprationnelle de l'Office Nationale de la protection civile et de l'Office National de l'Eau Portable;2010;4329961;USD;Japan;Cote d'Ivoire;Ivory Coast;disaster prevention and preparedness;viii.3. disaster prevention & preparedness;disaster risk reduction
oecd_riomarkers;448;The Programme for the Improvement of Capabilities to cope with Natural Disasters caused by Climate Change;2010;5697317;USD;Japan;Djibouti;Djibouti;material relief assistance and services;viii.1. emergency response;disaster risk reduction
oecd_riomarkers;449;The Project for Rural Water Supply in Tigray Region (Detailed Design);2010;1185042;USD;Japan;Ethiopia;Ethiopia;basic drinking water supply;i.4. water supply & sanitation;health
oecd_riomarkers;450;The Project for Rural Water Supply in Tigray Region;2010;14402819;USD;Japan;Ethiopia;Ethiopia;basic drinking water supply;i.4. water supply & sanitation;health
oecd_riomarkers;451;The Programme for the Improvement of Capabilities to cope with Natural Disasters caused by Climate Change;2010;5697317;USD;Japan;Gambia;The Gambia;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;452;Programme for the Improvement of Capabilities to cope with Natural Disasters caused by Climate Change;2010;7976244;USD;Japan;Ghana;Ghana;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;453;The Programme for the Improvement of Capability to cope wuth Natural Disasters Caused by Climate Change;2010;11394635;USD;Japan;Indonesia;Indonesia;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;454;Project for Energy Conservation through Upgrading Water Supply Network in the Hashemite Kingdom of Jordan;2010;12898727;USD;Japan;Jordan;Jordan;water supply - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;455;The Programme for the Improvement of Capabilities to cope with Natural Disasters caused by Climate Change;2010;5697317;USD;Japan;Kenya;Kenya;material relief assistance and services;viii.1. emergency response;disaster risk reduction
oecd_riomarkers;456;The Project for Water Supply for Banaba Island;2010;148720;USD;Japan;Kiribati;Kiribati;basic drinking water supply;i.4. water supply & sanitation;health
oecd_riomarkers;457;the Programme for the Improvement of Capabilities to cope with Natural Disasters Caused by Climate Change;2010;11394635;USD;Japan;Laos;Laos;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;458;The Programme for the Improvement of Capabilities to cope with Natural Disasters Caused by Climate Change;2010;5697317;USD;Japan;Lesotho;Lesotho;material relief assistance and services;viii.1. emergency response;disaster risk reduction
oecd_riomarkers;459;The Programme for the Improvement of Capabilities to cope with Natural Disasters Caused by Climate Change;2010;5697317;USD;Japan;Malawi;Malawi;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;460;Le programme pour l'amlioration de capacit faisant face aux dsastres naturels causs par le changement climatique;2010;5697317;USD;Japan;Mali;Mali;reconstruction relief and rehabilitation;viii.2. reconstruction relief & rehabilitation;disaster risk reduction
oecd_riomarkers;461;The Programme for the Improvement of Capabilities to cope with Natural Disasters caused by Climate Change;2010;5697317;USD;Japan;Mauritania;Mauritania;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;462;the Forest Preservation Programme;2010;6836781;USD;Japan;Nepal;Nepal;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;463;the Project for Expansion of Water Supply System in Faisalabad;2010;9104313;USD;Japan;Pakistan;Pakistan;water supply - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;464;the Project for the Improvement of Water Supply System in Abbottabad;2010;603916;USD;Japan;Pakistan;Pakistan;water supply - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;465;Urgent Rehabilitation Project for Sewerage and Drainage System in Lahore;2010;13935639;USD;Japan;Pakistan;Pakistan;sanitation - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;466;the Project for the Improvement of Water Supply System in Abbottabad;2010;41522050;USD;Japan;Pakistan;Pakistan;water supply - large systems;i.4. water supply & sanitation;health
oecd_riomarkers;467;The Forest Preservation Programme;2010;7976244;USD;Japan;Paraguay;Paraguay;environmental policy and admin. mgmt;iv.1. general environment protection;natural resource management
oecd_riomarkers;468;the Forest Preservation Program;2010;10255171;USD;Japan;Peru;Peru;forestry policy & admin. management;iii.1.b. forestry;agriculture / food security
oecd_riomarkers;469;the Programme for the Improvement of Capabilities to cope with Natural Disasters Caused by Climate Change;2010;17091952;USD;Japan;Philippines;Philippines;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;470;The Project for Providing Agricultural Relief Assistance to Typhoon Victims in Northern Luzon;2010;112754;USD;Japan;Philippines;Philippines;reconstruction relief and rehabilitation;viii.2. reconstruction relief & rehabilitation;disaster risk reduction
oecd_riomarkers;471;the Programme for Improving the Weather Forecasting System and Meteorological Warning Facilities;2010;8489003;USD;Japan;Samoa;Samoa;disaster prevention and preparedness;viii.3. disaster prevention & preparedness;disaster risk reduction
oecd_riomarkers;472;Le programme pour l'amlioration de capacit faisant face aux dsastres naturels causs par le changement climatique;2010;7976244;USD;Japan;Senegal;Senegal;flood prevention/control;iv.1. general environment protection;natural resource management
oecd_riomarkers;473;The Programme for the Improvement of Capabilities to cope with Natural Disasters Caused by Climate Change;2010;3418390;USD;Japan;Sierra Leone;Sierra Leone;material relief assistance and services;viii.1. emergency response;disaster risk reduction
oecd_riomarkers;474;The Project for Construction of Water Supply Facilities in Mae Suai District, Chiang Tai Province;2010;76343;USD;Japan;Thailand;Thailand;basic drinking water supply;i.4. water supply & sanitation;health
